Date,Ticker,Open,High,Low,Close,Volume
2026-03-05,AAPL,260.7900085449219,261.55999755859375,257.25,260.2900085449219,49658600
2026-03-05,MSFT,404.4200134277344,411.6099853515625,404.3999938964844,410.67999267578125,39001300
2026-03-05,GOOG,303.20001220703125,303.3699951171875,298.07000732421875,300.9100036621094,22643900
2026-03-05,TSLA,401.57000732421875,408.6199951171875,399.4200134277344,405.54998779296875,51925900
2026-03-05,NVDA,181.1699981689453,184.05999755859375,177.8800048828125,183.33999633789062,198779700
