Date,Ticker,Open,High,Low,Close,Volume
2026-03-06,AAPL,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41094000
2026-03-06,MSFT,409.20001220703125,413.04998779296875,408.510009765625,408.9599914550781,31085000
2026-03-06,GOOG,296.0719909667969,300.3299865722656,295.25,298.29998779296875,17574900
2026-03-06,TSLA,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,63870200
2026-03-06,NVDA,179.83999633789062,182.75999450683594,176.82000732421875,177.82000732421875,188472400
