Date,Ticker,Open,High,Low,Close,Volume
2026-03-09,AAPL,255.69000244140625,258.2699890136719,253.6804962158203,257.3500061035156,15395125
2026-03-09,MSFT,404.9150085449219,409.1700134277344,403.5,406.9700012207031,14250790
2026-03-09,GOOG,294.1400146484375,301.6600036621094,293.989990234375,301.0400085449219,9072000
2026-03-09,TSLA,390.04998779296875,392.989990234375,381.3999938964844,389.8699951171875,39153870
2026-03-09,NVDA,176.8300018310547,180.91000366210938,175.55999755859375,179.88999938964844,90230650
